P&ID_number,Type,Symbol_XX,Symbol_YY,Q_id,Question,GT,Cypher
457,Spatial-Count,19,7,2,Can you count the symbols belonging to class 19 that are directly connected to symbols of class 7?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 7 AND s1.class = 19 
RETURN COUNT(s1)"
457,Spatial-Count,1,8,18,"Count the symbols that are directly linked to symbols of class 8, with 1",0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 8 AND s1.class = 1 
RETURN COUNT(s1)"
457,Spatial-Count,29,15,10,What is the total count of symbols classified as 29 are directly connected to symbols of 15?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 15 AND s1.class = 29 
RETURN COUNT(s1)"
457,Spatial-Count,18,30,14,How many symbols fall under class 18 and are directly connected to symbols under class 30?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 30 AND s1.class = 18 
RETURN COUNT(s1)"
457,Spatial-Count,26,24,6,What is the number of symbols with class 26 that have direct connections to symbols with class 24?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 24 AND s1.class = 26 
RETURN COUNT(s1)"
457,Spatial-Count,23,29,5,Count the symbols of class 23 that are directly connected to symbols of class 29,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 29 AND s1.class = 23 
RETURN COUNT(s1)"
457,Spatial-Count,30,15,11,How many symbols of 30 have direct connections to symbols of 15?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 15 AND s1.class = 30 
RETURN COUNT(s1)"
457,Spatial-Count,16,21,19,Can you tell me how many symbols of class 16 have direct connections to symbols of class 21?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 21 AND s1.class = 16 
RETURN COUNT(s1)"
457,Spatial-Count,15,1,6,What is the number of symbols with class 15 that have direct connections to symbols with class 1?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 1 AND s1.class = 15 
RETURN COUNT(s1)"
457,Spatial-Count,20,12,16,What is the count of 20 symbols directly linked to 12?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 12 AND s1.class = 20 
RETURN COUNT(s1)"
457,Spatial-Count,24,20,11,How many symbols of 24 have direct connections to symbols of 20?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 20 AND s1.class = 24 
RETURN COUNT(s1)"
457,Spatial-Count,4,16,20,What is the total count of symbols with class 4 that are directly connected to symbols with class 16?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 16 AND s1.class = 4 
RETURN COUNT(s1)"
457,Spatial-Count,19,14,3,What is the count of symbols with class 19 that have direct connections to symbols with class 14?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 14 AND s1.class = 19 
RETURN COUNT(s1)"
458,Spatial-Count,23,19,12,Count the number of 23 symbols that are directly connected to 19 symbols,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 19 AND s1.class = 23 
RETURN COUNT(s1)"
458,Spatial-Count,26,25,16,What is the count of 26 symbols directly linked to 25?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 25 AND s1.class = 26 
RETURN COUNT(s1)"
458,Spatial-Count,24,31,8,Count the symbols with class 24 that are directly linked to symbols with class 31,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 31 AND s1.class = 24 
RETURN COUNT(s1)"
458,Spatial-Count,24,31,10,What is the total count of symbols classified as 24 are directly connected to symbols of 31?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 31 AND s1.class = 24 
RETURN COUNT(s1)"
458,Spatial-Count,27,7,4,How many symbols categorized as class 27 are directly linked to symbols categorized as class 7?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 7 AND s1.class = 27 
RETURN COUNT(s1)"
458,Spatial-Count,29,29,6,What is the number of symbols with class 29 that have direct connections to symbols with class 29?,2,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 29 AND s1.class = 29 
RETURN COUNT(s1)"
458,Spatial-Count,32,11,13,What is the number of  32 and 11 symbols' direct connections?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 11 AND s1.class = 32 
RETURN COUNT(s1)"
458,Spatial-Count,23,19,2,Can you count the symbols belonging to class 23 that are directly connected to symbols of class 19?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 19 AND s1.class = 23 
RETURN COUNT(s1)"
458,Spatial-Count,24,31,9,Can you tell me how many symbols of class 24 are directly connected to symbols of class 31?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 31 AND s1.class = 24 
RETURN COUNT(s1)"
458,Spatial-Count,26,25,16,What is the count of 26 symbols directly linked to 25?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 25 AND s1.class = 26 
RETURN COUNT(s1)"
458,Spatial-Count,32,11,8,Count the symbols with class 32 that are directly linked to symbols with class 11,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 11 AND s1.class = 32 
RETURN COUNT(s1)"
458,Spatial-Count,11,32,9,Can you tell me how many symbols of class 11 are directly connected to symbols of class 32?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 32 AND s1.class = 11 
RETURN COUNT(s1)"
458,Spatial-Count,23,9,13,What is the number of  23 and 9 symbols' direct connections?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 9 AND s1.class = 23 
RETURN COUNT(s1)"
458,Spatial-Count,29,29,7,How many symbols from class 29 are directly connected to symbols from class 29?,2,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 29 AND s1.class = 29 
RETURN COUNT(s1)"
458,Spatial-Count,19,23,15,Count the symbols categorized as class 19 that have direct connections to symbols categorized as class 23,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 23 AND s1.class = 19 
RETURN COUNT(s1)"
458,Spatial-Count,11,32,9,Can you tell me how many symbols of class 11 are directly connected to symbols of class 32?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 32 AND s1.class = 11 
RETURN COUNT(s1)"
458,Spatial-Count,5,21,11,How many symbols of 5 have direct connections to symbols of 21?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 21 AND s1.class = 5 
RETURN COUNT(s1)"
458,Spatial-Count,15,3,1,How many symbols with class 15 are linked directly to symbols with class 3?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 3 AND s1.class = 15 
RETURN COUNT(s1)"
458,Spatial-Count,32,26,5,Count the symbols of class 32 that are directly connected to symbols of class 26,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 26 AND s1.class = 32 
RETURN COUNT(s1)"
458,Spatial-Count,3,23,18,"Count the symbols that are directly linked to symbols of class 23, with 3",0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 23 AND s1.class = 3 
RETURN COUNT(s1)"
458,Spatial-Count,9,28,11,How many symbols of 9 have direct connections to symbols of 28?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 28 AND s1.class = 9 
RETURN COUNT(s1)"
458,Spatial-Count,4,5,11,How many symbols of 4 have direct connections to symbols of 5?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 5 AND s1.class = 4 
RETURN COUNT(s1)"
458,Spatial-Count,22,21,12,Count the number of 22 symbols that are directly connected to 21 symbols,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 21 AND s1.class = 22 
RETURN COUNT(s1)"
458,Spatial-Count,21,32,5,Count the symbols of class 21 that are directly connected to symbols of class 32,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 32 AND s1.class = 21 
RETURN COUNT(s1)"
458,Spatial-Count,2,10,5,Count the symbols of class 2 that are directly connected to symbols of class 10,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 10 AND s1.class = 2 
RETURN COUNT(s1)"
458,Spatial-Count,9,9,2,Can you count the symbols belonging to class 9 that are directly connected to symbols of class 9?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 9 AND s1.class = 9 
RETURN COUNT(s1)"
458,Spatial-Count,31,32,1,How many symbols with class 31 are linked directly to symbols with class 32?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 32 AND s1.class = 31 
RETURN COUNT(s1)"
458,Spatial-Count,19,4,1,How many symbols with class 19 are linked directly to symbols with class 4?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 4 AND s1.class = 19 
RETURN COUNT(s1)"
458,Spatial-Count,16,23,14,How many symbols fall under class 16 and are directly connected to symbols under class 23?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 23 AND s1.class = 16 
RETURN COUNT(s1)"
458,Spatial-Count,12,2,1,How many symbols with class 12 are linked directly to symbols with class 2?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 2 AND s1.class = 12 
RETURN COUNT(s1)"
458,Spatial-Count,3,1,17,"How many symbols are directly connected to symbols of class 1, given that they belong to class 3?",0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 1 AND s1.class = 3 
RETURN COUNT(s1)"
458,Spatial-Count,22,5,7,How many symbols from class 22 are directly connected to symbols from class 5?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 5 AND s1.class = 22 
RETURN COUNT(s1)"
459,Spatial-Count,21,11,7,How many symbols from class 21 are directly connected to symbols from class 11?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 11 AND s1.class = 21 
RETURN COUNT(s1)"
459,Spatial-Count,20,29,15,Count the symbols categorized as class 20 that have direct connections to symbols categorized as class 29,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 29 AND s1.class = 20 
RETURN COUNT(s1)"
459,Spatial-Count,11,27,10,What is the total count of symbols classified as 11 are directly connected to symbols of 27?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 27 AND s1.class = 11 
RETURN COUNT(s1)"
459,Spatial-Count,20,29,18,"Count the symbols that are directly linked to symbols of class 29, with 20",1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 29 AND s1.class = 20 
RETURN COUNT(s1)"
459,Spatial-Count,21,2,4,How many symbols categorized as class 21 are directly linked to symbols categorized as class 2?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 2 AND s1.class = 21 
RETURN COUNT(s1)"
459,Spatial-Count,21,10,3,What is the count of symbols with class 21 that have direct connections to symbols with class 10?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 10 AND s1.class = 21 
RETURN COUNT(s1)"
459,Spatial-Count,21,11,15,Count the symbols categorized as class 21 that have direct connections to symbols categorized as class 11,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 11 AND s1.class = 21 
RETURN COUNT(s1)"
459,Spatial-Count,28,12,13,What is the number of  28 and 12 symbols' direct connections?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 12 AND s1.class = 28 
RETURN COUNT(s1)"
459,Spatial-Count,11,27,11,How many symbols of 11 have direct connections to symbols of 27?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 27 AND s1.class = 11 
RETURN COUNT(s1)"
459,Spatial-Count,23,14,17,"How many symbols are directly connected to symbols of class 14, given that they belong to class 23?",1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 14 AND s1.class = 23 
RETURN COUNT(s1)"
459,Spatial-Count,4,12,7,How many symbols from class 4 are directly connected to symbols from class 12?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 12 AND s1.class = 4 
RETURN COUNT(s1)"
459,Spatial-Count,23,10,20,What is the total count of symbols with class 23 that are directly connected to symbols with class 10?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 10 AND s1.class = 23 
RETURN COUNT(s1)"
459,Spatial-Count,11,16,4,How many symbols categorized as class 11 are directly linked to symbols categorized as class 16?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 16 AND s1.class = 11 
RETURN COUNT(s1)"
459,Spatial-Count,28,12,20,What is the total count of symbols with class 28 that are directly connected to symbols with class 12?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 12 AND s1.class = 28 
RETURN COUNT(s1)"
459,Spatial-Count,10,21,2,Can you count the symbols belonging to class 10 that are directly connected to symbols of class 21?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 21 AND s1.class = 10 
RETURN COUNT(s1)"
459,Spatial-Count,31,31,4,How many symbols categorized as class 31 are directly linked to symbols categorized as class 31?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 31 AND s1.class = 31 
RETURN COUNT(s1)"
459,Spatial-Count,28,17,5,Count the symbols of class 28 that are directly connected to symbols of class 17,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 17 AND s1.class = 28 
RETURN COUNT(s1)"
459,Spatial-Count,12,18,12,Count the number of 12 symbols that are directly connected to 18 symbols,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 18 AND s1.class = 12 
RETURN COUNT(s1)"
459,Spatial-Count,19,30,19,Can you tell me how many symbols of class 19 have direct connections to symbols of class 30?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 30 AND s1.class = 19 
RETURN COUNT(s1)"
459,Spatial-Count,16,21,13,What is the number of  16 and 21 symbols' direct connections?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 21 AND s1.class = 16 
RETURN COUNT(s1)"
459,Spatial-Count,20,17,13,What is the number of  20 and 17 symbols' direct connections?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 17 AND s1.class = 20 
RETURN COUNT(s1)"
459,Spatial-Count,18,15,18,"Count the symbols that are directly linked to symbols of class 15, with 18",0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 15 AND s1.class = 18 
RETURN COUNT(s1)"
459,Spatial-Count,3,4,9,Can you tell me how many symbols of class 3 are directly connected to symbols of class 4?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 4 AND s1.class = 3 
RETURN COUNT(s1)"
459,Spatial-Count,20,8,13,What is the number of  20 and 8 symbols' direct connections?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 8 AND s1.class = 20 
RETURN COUNT(s1)"
459,Spatial-Count,19,4,20,What is the total count of symbols with class 19 that are directly connected to symbols with class 4?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 4 AND s1.class = 19 
RETURN COUNT(s1)"
459,Spatial-Count,7,6,7,How many symbols from class 7 are directly connected to symbols from class 6?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 6 AND s1.class = 7 
RETURN COUNT(s1)"
459,Spatial-Count,6,1,15,Count the symbols categorized as class 6 that have direct connections to symbols categorized as class 1,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 1 AND s1.class = 6 
RETURN COUNT(s1)"
459,Spatial-Count,15,7,19,Can you tell me how many symbols of class 15 have direct connections to symbols of class 7?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 7 AND s1.class = 15 
RETURN COUNT(s1)"
459,Spatial-Count,11,22,9,Can you tell me how many symbols of class 11 are directly connected to symbols of class 22?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 22 AND s1.class = 11 
RETURN COUNT(s1)"
459,Spatial-Count,28,28,13,What is the number of  28 and 28 symbols' direct connections?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 28 AND s1.class = 28 
RETURN COUNT(s1)"
459,Spatial-Count,4,20,7,How many symbols from class 4 are directly connected to symbols from class 20?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 20 AND s1.class = 4 
RETURN COUNT(s1)"
459,Spatial-Count,31,26,5,Count the symbols of class 31 that are directly connected to symbols of class 26,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 26 AND s1.class = 31 
RETURN COUNT(s1)"
460,Spatial-Count,1,23,19,Can you tell me how many symbols of class 1 have direct connections to symbols of class 23?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 23 AND s1.class = 1 
RETURN COUNT(s1)"
460,Spatial-Count,4,16,5,Count the symbols of class 4 that are directly connected to symbols of class 16,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 16 AND s1.class = 4 
RETURN COUNT(s1)"
460,Spatial-Count,31,5,2,Can you count the symbols belonging to class 31 that are directly connected to symbols of class 5?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 5 AND s1.class = 31 
RETURN COUNT(s1)"
460,Spatial-Count,17,22,8,Count the symbols with class 17 that are directly linked to symbols with class 22,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 22 AND s1.class = 17 
RETURN COUNT(s1)"
460,Spatial-Count,9,30,8,Count the symbols with class 9 that are directly linked to symbols with class 30,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 30 AND s1.class = 9 
RETURN COUNT(s1)"
460,Spatial-Count,3,17,9,Can you tell me how many symbols of class 3 are directly connected to symbols of class 17?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 17 AND s1.class = 3 
RETURN COUNT(s1)"
460,Spatial-Count,26,31,8,Count the symbols with class 26 that are directly linked to symbols with class 31,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 31 AND s1.class = 26 
RETURN COUNT(s1)"
460,Spatial-Count,5,20,8,Count the symbols with class 5 that are directly linked to symbols with class 20,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 20 AND s1.class = 5 
RETURN COUNT(s1)"
460,Spatial-Count,21,29,19,Can you tell me how many symbols of class 21 have direct connections to symbols of class 29?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 29 AND s1.class = 21 
RETURN COUNT(s1)"
460,Spatial-Count,22,17,10,What is the total count of symbols classified as 22 are directly connected to symbols of 17?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 17 AND s1.class = 22 
RETURN COUNT(s1)"
460,Spatial-Count,8,21,4,How many symbols categorized as class 8 are directly linked to symbols categorized as class 21?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 21 AND s1.class = 8 
RETURN COUNT(s1)"
460,Spatial-Count,17,3,7,How many symbols from class 17 are directly connected to symbols from class 3?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 3 AND s1.class = 17 
RETURN COUNT(s1)"
460,Spatial-Count,30,17,13,What is the number of  30 and 17 symbols' direct connections?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 17 AND s1.class = 30 
RETURN COUNT(s1)"
460,Spatial-Count,25,21,8,Count the symbols with class 25 that are directly linked to symbols with class 21,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 21 AND s1.class = 25 
RETURN COUNT(s1)"
460,Spatial-Count,12,22,15,Count the symbols categorized as class 12 that have direct connections to symbols categorized as class 22,2,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 22 AND s1.class = 12 
RETURN COUNT(s1)"
