P&ID_number,Type,Symbol_Class,Prefix,Q_id,Question,GT,Cypher
371,Value-Based,10,ST,6,Give me the class 10 symbols' tags that begin with ST,"['ST-67371', 'ST-07558', 'ST-52071']","MATCH (s:Symbol) 
WHERE s.class = 10 AND s.tag STARTS WITH ST 
RETURN s.tag"
371,Value-Based,6,KL,8,What are the class 6 symbols with tags starting from KL?,"['KL-52099', 'KL-25400', 'KL-50405']","MATCH (s:Symbol) 
WHERE s.class = 6 AND s.tag STARTS WITH KL 
RETURN s.tag"
371,Value-Based,4,GH,13,Find all tags of 4 symbols that begin with GH,"['GH-89384', 'GH-91738', 'GH-36706']","MATCH (s:Symbol) 
WHERE s.class = 4 AND s.tag STARTS WITH GH 
RETURN s.tag"
371,Value-Based,28,SDL,12,Which tags of class 28 starts with SDL?,"['SDL 561', 'SDL 697', 'SDL 812', 'SDL 904', 'SDL 555']","MATCH (s:Symbol) 
WHERE s.class = 28 AND s.tag STARTS WITH SDL 
RETURN s.tag"
371,Value-Based,12,WX,20,Enlist all class 12 symbols where the tag prefix matches WX,"['WX-96916', 'WX-61586']","MATCH (s:Symbol) 
WHERE s.class = 12 AND s.tag STARTS WITH WX 
RETURN s.tag"
371,Value-Based,30,STA,10,Can you return a list of class 30 symbols tags beginning with STA?,"['STA', 'STA', 'STA', 'STA', 'STA']","MATCH (s:Symbol) 
WHERE s.class = 30 AND s.tag STARTS WITH STA 
RETURN s.tag"
371,Value-Based,28,SDL,17,Return all tags for symbols of class 28 with tags beginning with SDL,"['SDL 561', 'SDL 697', 'SDL 812', 'SDL 904', 'SDL 555']","MATCH (s:Symbol) 
WHERE s.class = 28 AND s.tag STARTS WITH SDL 
RETURN s.tag"
371,Value-Based,8,OP,4,List all tag for symbols classified as 8 that have OP in the start,"['OP-32120', 'OP-25719']","MATCH (s:Symbol) 
WHERE s.class = 8 AND s.tag STARTS WITH OP 
RETURN s.tag"
371,Value-Based,30,STA,14,Can you extract all tags from class 30 symbols having STA in the start?,"['STA', 'STA', 'STA', 'STA', 'STA']","MATCH (s:Symbol) 
WHERE s.class = 30 AND s.tag STARTS WITH STA 
RETURN s.tag"
371,Value-Based,5,IJ,14,Can you extract all tags from class 5 symbols having IJ in the start?,"['IJ-01617', 'IJ-45067', 'IJ-94986', 'IJ-63075', 'IJ-27214', 'IJ-29809', 'IJ-51615', 'IJ-51261']","MATCH (s:Symbol) 
WHERE s.class = 5 AND s.tag STARTS WITH IJ 
RETURN s.tag"
371,Value-Based,11,UV,20,Enlist all class 11 symbols where the tag prefix matches UV,"['UV-43291', 'UV-68127', 'UV-87142', 'UV-41955']","MATCH (s:Symbol) 
WHERE s.class = 11 AND s.tag STARTS WITH UV 
RETURN s.tag"
371,Value-Based,29,DDL,7,Fetch all class 29 symbols tags that is prefix with DDL,"['DDL 395', 'DDL 238', 'DDL 127']","MATCH (s:Symbol) 
WHERE s.class = 29 AND s.tag STARTS WITH DDL 
RETURN s.tag"
371,Value-Based,11,UV,19,Give me a list of tags belonging to class 11 symbols that start with UV,"['UV-43291', 'UV-68127', 'UV-87142', 'UV-41955']","MATCH (s:Symbol) 
WHERE s.class = 11 AND s.tag STARTS WITH UV 
RETURN s.tag"
371,Value-Based,16,RV,8,What are the class 16 symbols with tags starting from RV?,"['RV-97368', 'RV-63559', 'RV-95530']","MATCH (s:Symbol) 
WHERE s.class = 16 AND s.tag STARTS WITH RV 
RETURN s.tag"
371,Value-Based,31,ZLO,20,Enlist all class 31 symbols where the tag prefix matches ZLO,"['ZLO 452', 'ZLO 574']","MATCH (s:Symbol) 
WHERE s.class = 31 AND s.tag STARTS WITH ZLO 
RETURN s.tag"
371,Value-Based,16,RV,12,Which tags of class 16 starts with RV?,"['RV-97368', 'RV-63559', 'RV-95530']","MATCH (s:Symbol) 
WHERE s.class = 16 AND s.tag STARTS WITH RV 
RETURN s.tag"
371,Value-Based,9,QR,9,"Given the start of tag QR, find all the tags of class 9  that satisifies the condition","['QR-65694', 'QR-19661', 'QR-24523', 'QR-12425', 'QR-65828']","MATCH (s:Symbol) 
WHERE s.class = 9 AND s.tag STARTS WITH QR 
RETURN s.tag"
371,Value-Based,29,DDL,4,List all tag for symbols classified as 29 that have DDL in the start,"['DDL 395', 'DDL 238', 'DDL 127']","MATCH (s:Symbol) 
WHERE s.class = 29 AND s.tag STARTS WITH DDL 
RETURN s.tag"
371,Value-Based,16,RV,10,Can you return a list of class 16 symbols tags beginning with RV?,"['RV-97368', 'RV-63559', 'RV-95530']","MATCH (s:Symbol) 
WHERE s.class = 16 AND s.tag STARTS WITH RV 
RETURN s.tag"
371,Value-Based,13,AV,10,Can you return a list of class 13 symbols tags beginning with AV?,"['AV-87064', 'AV-38435', 'AV-71343', 'AV-83764', 'AV-30978']","MATCH (s:Symbol) 
WHERE s.class = 13 AND s.tag STARTS WITH AV 
RETURN s.tag"
371,Value-Based,27,RO,10,Can you return a list of class 27 symbols tags beginning with RO?,"['RO-10 342', 'RO-10 992', 'RO-10 975', 'RO-10 163', 'RO-10 364', 'RO-10 554']","MATCH (s:Symbol) 
WHERE s.class = 27 AND s.tag STARTS WITH RO 
RETURN s.tag"
371,Value-Based,9,QR,17,Return all tags for symbols of class 9 with tags beginning with QR,"['QR-65694', 'QR-19661', 'QR-24523', 'QR-12425', 'QR-65828']","MATCH (s:Symbol) 
WHERE s.class = 9 AND s.tag STARTS WITH QR 
RETURN s.tag"
371,Value-Based,31,ZLO,9,"Given the start of tag ZLO, find all the tags of class 31  that satisifies the condition","['ZLO 452', 'ZLO 574']","MATCH (s:Symbol) 
WHERE s.class = 31 AND s.tag STARTS WITH ZLO 
RETURN s.tag"
371,Value-Based,26,GI,14,Can you extract all tags from class 26 symbols having GI in the start?,"['GI 579', 'GI 848', 'GI 381']","MATCH (s:Symbol) 
WHERE s.class = 26 AND s.tag STARTS WITH GI 
RETURN s.tag"
371,Value-Based,31,ZLO,19,Give me a list of tags belonging to class 31 symbols that start with ZLO,"['ZLO 452', 'ZLO 574']","MATCH (s:Symbol) 
WHERE s.class = 31 AND s.tag STARTS WITH ZLO 
RETURN s.tag"
371,Value-Based,12,WX,1,Can you give me a list of class 12 symbols' tags that starts with WX?,"['WX-96916', 'WX-61586']","MATCH (s:Symbol) 
WHERE s.class = 12 AND s.tag STARTS WITH WX 
RETURN s.tag"
371,Value-Based,28,SDL,6,Give me the class 28 symbols' tags that begin with SDL,"['SDL 561', 'SDL 697', 'SDL 812', 'SDL 904', 'SDL 555']","MATCH (s:Symbol) 
WHERE s.class = 28 AND s.tag STARTS WITH SDL 
RETURN s.tag"
372,Value-Based,30,STA,20,Enlist all class 30 symbols where the tag prefix matches STA,['STA'],"MATCH (s:Symbol) 
WHERE s.class = 30 AND s.tag STARTS WITH STA 
RETURN s.tag"
372,Value-Based,14,CV,2,Provide list of all class 14 symbols tags which begins with CV,"['CV-15373', 'CV-82720']","MATCH (s:Symbol) 
WHERE s.class = 14 AND s.tag STARTS WITH CV 
RETURN s.tag"
372,Value-Based,23,INS,9,"Given the start of tag INS, find all the tags of class 23  that satisifies the condition",['INS ( 28°C )'],"MATCH (s:Symbol) 
WHERE s.class = 23 AND s.tag STARTS WITH INS 
RETURN s.tag"
372,Value-Based,31,ZLC,3,Enlist all class 31 symbols tags that start with ZLC?,"['ZLC 881', 'ZLC 786', 'ZLC 399']","MATCH (s:Symbol) 
WHERE s.class = 31 AND s.tag STARTS WITH ZLC 
RETURN s.tag"
372,Value-Based,4,GH,17,Return all tags for symbols of class 4 with tags beginning with GH,"['GH-70497', 'GH-27841', 'GH-28704', 'GH-76082', 'GH-31282']","MATCH (s:Symbol) 
WHERE s.class = 4 AND s.tag STARTS WITH GH 
RETURN s.tag"
372,Value-Based,9,QR,2,Provide list of all class 9 symbols tags which begins with QR,"['QR-13615', 'QR-18976', 'QR-61941', 'QR-50525']","MATCH (s:Symbol) 
WHERE s.class = 9 AND s.tag STARTS WITH QR 
RETURN s.tag"
372,Value-Based,22,CS,7,Fetch all class 22 symbols tags that is prefix with CS,"['CS-28', 'CS-30', 'CS-07', 'CS-27']","MATCH (s:Symbol) 
WHERE s.class = 22 AND s.tag STARTS WITH CS 
RETURN s.tag"
372,Value-Based,27,RO,16,Enlist all the tags of class 27 symbols with RO as starting in their tags?,['RO-10 207'],"MATCH (s:Symbol) 
WHERE s.class = 27 AND s.tag STARTS WITH RO 
RETURN s.tag"
372,Value-Based,5,IJ,4,List all tag for symbols classified as 5 that have IJ in the start,"['IJ-10853', 'IJ-51995', 'IJ-11155', 'IJ-36215', 'IJ-06858']","MATCH (s:Symbol) 
WHERE s.class = 5 AND s.tag STARTS WITH IJ 
RETURN s.tag"
372,Value-Based,31,ZLC,6,Give me the class 31 symbols' tags that begin with ZLC,"['ZLC 881', 'ZLC 786', 'ZLC 399']","MATCH (s:Symbol) 
WHERE s.class = 31 AND s.tag STARTS WITH ZLC 
RETURN s.tag"
372,Value-Based,23,INS,8,What are the class 23 symbols with tags starting from INS?,['INS ( 28°C )'],"MATCH (s:Symbol) 
WHERE s.class = 23 AND s.tag STARTS WITH INS 
RETURN s.tag"
372,Value-Based,22,CS,15,List the tags for 22 symbols whose tags start from CS,"['CS-28', 'CS-30', 'CS-07', 'CS-27']","MATCH (s:Symbol) 
WHERE s.class = 22 AND s.tag STARTS WITH CS 
RETURN s.tag"
372,Value-Based,30,STA,18,Can you list all the tags of class 30 symbols where tags start with STA?,['STA'],"MATCH (s:Symbol) 
WHERE s.class = 30 AND s.tag STARTS WITH STA 
RETURN s.tag"
372,Value-Based,12,WX,7,Fetch all class 12 symbols tags that is prefix with WX,"['WX-85965', 'WX-90427', 'WX-06983', 'WX-72071', 'WX-60508']","MATCH (s:Symbol) 
WHERE s.class = 12 AND s.tag STARTS WITH WX 
RETURN s.tag"
372,Value-Based,4,GH,5,Enumerate tags for 4 symbols that starts with GH as prefix?,"['GH-70497', 'GH-27841', 'GH-28704', 'GH-76082', 'GH-31282']","MATCH (s:Symbol) 
WHERE s.class = 4 AND s.tag STARTS WITH GH 
RETURN s.tag"
372,Value-Based,30,STA,13,Find all tags of 30 symbols that begin with STA,['STA'],"MATCH (s:Symbol) 
WHERE s.class = 30 AND s.tag STARTS WITH STA 
RETURN s.tag"
372,Value-Based,15,DV,2,Provide list of all class 15 symbols tags which begins with DV,"['DV-85937', 'DV-22988', 'DV-83162', 'DV-49867']","MATCH (s:Symbol) 
WHERE s.class = 15 AND s.tag STARTS WITH DV 
RETURN s.tag"
372,Value-Based,10,ST,2,Provide list of all class 10 symbols tags which begins with ST,"['ST-23582', 'ST-34795', 'ST-39884']","MATCH (s:Symbol) 
WHERE s.class = 10 AND s.tag STARTS WITH ST 
RETURN s.tag"
372,Value-Based,1,AB,12,Which tags of class 1 starts with AB?,"['AB-46021', 'AB-71629', 'AB-36153', 'AB-24407']","MATCH (s:Symbol) 
WHERE s.class = 1 AND s.tag STARTS WITH AB 
RETURN s.tag"
372,Value-Based,22,CS,7,Fetch all class 22 symbols tags that is prefix with CS,"['CS-28', 'CS-30', 'CS-07', 'CS-27']","MATCH (s:Symbol) 
WHERE s.class = 22 AND s.tag STARTS WITH CS 
RETURN s.tag"
372,Value-Based,26,GI,17,Return all tags for symbols of class 26 with tags beginning with GI,,"MATCH (s:Symbol) 
WHERE s.class = 26 AND s.tag STARTS WITH GI 
RETURN s.tag"
372,Value-Based,22,CS,12,Which tags of class 22 starts with CS?,"['CS-28', 'CS-30', 'CS-07', 'CS-27']","MATCH (s:Symbol) 
WHERE s.class = 22 AND s.tag STARTS WITH CS 
RETURN s.tag"
372,Value-Based,28,SDL,16,Enlist all the tags of class 28 symbols with SDL as starting in their tags?,"['SDL 705', 'SDL 572']","MATCH (s:Symbol) 
WHERE s.class = 28 AND s.tag STARTS WITH SDL 
RETURN s.tag"
372,Value-Based,4,GH,5,Enumerate tags for 4 symbols that starts with GH as prefix?,"['GH-70497', 'GH-27841', 'GH-28704', 'GH-76082', 'GH-31282']","MATCH (s:Symbol) 
WHERE s.class = 4 AND s.tag STARTS WITH GH 
RETURN s.tag"
372,Value-Based,7,MN,11,Provide the list of 7 symbols' tags having MN in the beginning,"['MN-27419', 'MN-98135', 'MN-59436', 'MN-82567']","MATCH (s:Symbol) 
WHERE s.class = 7 AND s.tag STARTS WITH MN 
RETURN s.tag"
372,Value-Based,15,DV,1,Can you give me a list of class 15 symbols' tags that starts with DV?,"['DV-85937', 'DV-22988', 'DV-83162', 'DV-49867']","MATCH (s:Symbol) 
WHERE s.class = 15 AND s.tag STARTS WITH DV 
RETURN s.tag"
372,Value-Based,13,AV,7,Fetch all class 13 symbols tags that is prefix with AV,"['AV-45774', 'AV-67816']","MATCH (s:Symbol) 
WHERE s.class = 13 AND s.tag STARTS WITH AV 
RETURN s.tag"
372,Value-Based,2,CD,12,Which tags of class 2 starts with CD?,"['CD-50447', 'CD-74159', 'CD-69080', 'CD-61871']","MATCH (s:Symbol) 
WHERE s.class = 2 AND s.tag STARTS WITH CD 
RETURN s.tag"
372,Value-Based,22,CS,6,Give me the class 22 symbols' tags that begin with CS,"['CS-28', 'CS-30', 'CS-07', 'CS-27']","MATCH (s:Symbol) 
WHERE s.class = 22 AND s.tag STARTS WITH CS 
RETURN s.tag"
372,Value-Based,4,GH,7,Fetch all class 4 symbols tags that is prefix with GH,"['GH-70497', 'GH-27841', 'GH-28704', 'GH-76082', 'GH-31282']","MATCH (s:Symbol) 
WHERE s.class = 4 AND s.tag STARTS WITH GH 
RETURN s.tag"
372,Value-Based,25,ERV,16,Enlist all the tags of class 25 symbols with ERV as starting in their tags?,"['ERV-3-85', 'ERV-6-18', 'ERV-6-97', 'ERV-1-90']","MATCH (s:Symbol) 
WHERE s.class = 25 AND s.tag STARTS WITH ERV 
RETURN s.tag"
372,Value-Based,16,RV,4,List all tag for symbols classified as 16 that have RV in the start,"['RV-11520', 'RV-58819', 'RV-94902', 'RV-49360']","MATCH (s:Symbol) 
WHERE s.class = 16 AND s.tag STARTS WITH RV 
RETURN s.tag"
373,Value-Based,5,IJ,10,Can you return a list of class 5 symbols tags beginning with IJ?,"['IJ-40583', 'IJ-71099']","MATCH (s:Symbol) 
WHERE s.class = 5 AND s.tag STARTS WITH IJ 
RETURN s.tag"
373,Value-Based,31,ZLC,16,Enlist all the tags of class 31 symbols with ZLC as starting in their tags?,"['ZLC 587', 'ZLC 933']","MATCH (s:Symbol) 
WHERE s.class = 31 AND s.tag STARTS WITH ZLC 
RETURN s.tag"
373,Value-Based,15,DV,15,List the tags for 15 symbols whose tags start from DV,"['DV-69095', 'DV-93941']","MATCH (s:Symbol) 
WHERE s.class = 15 AND s.tag STARTS WITH DV 
RETURN s.tag"
373,Value-Based,7,MN,15,List the tags for 7 symbols whose tags start from MN,"['MN-75750', 'MN-98653', 'MN-11612']","MATCH (s:Symbol) 
WHERE s.class = 7 AND s.tag STARTS WITH MN 
RETURN s.tag"
373,Value-Based,8,OP,19,Give me a list of tags belonging to class 8 symbols that start with OP,"['OP-03176', 'OP-10120']","MATCH (s:Symbol) 
WHERE s.class = 8 AND s.tag STARTS WITH OP 
RETURN s.tag"
373,Value-Based,11,UV,6,Give me the class 11 symbols' tags that begin with UV,"['UV-99391', 'UV-73510', 'UV-99661']","MATCH (s:Symbol) 
WHERE s.class = 11 AND s.tag STARTS WITH UV 
RETURN s.tag"
373,Value-Based,28,SDL,7,Fetch all class 28 symbols tags that is prefix with SDL,"['SDL 741', 'SDL 692', 'SDL 663', 'SDL 272', 'SDL 382']","MATCH (s:Symbol) 
WHERE s.class = 28 AND s.tag STARTS WITH SDL 
RETURN s.tag"
373,Value-Based,9,QR,12,Which tags of class 9 starts with QR?,"['QR-51969', 'QR-69120', 'QR-82869', 'QR-26284']","MATCH (s:Symbol) 
WHERE s.class = 9 AND s.tag STARTS WITH QR 
RETURN s.tag"
373,Value-Based,22,CS,3,Enlist all class 22 symbols tags that start with CS?,"['CS-97', 'CS-43']","MATCH (s:Symbol) 
WHERE s.class = 22 AND s.tag STARTS WITH CS 
RETURN s.tag"
373,Value-Based,15,DV,20,Enlist all class 15 symbols where the tag prefix matches DV,"['DV-69095', 'DV-93941']","MATCH (s:Symbol) 
WHERE s.class = 15 AND s.tag STARTS WITH DV 
RETURN s.tag"
373,Value-Based,14,CV,4,List all tag for symbols classified as 14 that have CV in the start,"['CV-35024', 'CV-29867', 'CV-45505', 'CV-80086', 'CV-99841', 'CV-33484']","MATCH (s:Symbol) 
WHERE s.class = 14 AND s.tag STARTS WITH CV 
RETURN s.tag"
373,Value-Based,25,ERV,6,Give me the class 25 symbols' tags that begin with ERV,"['ERV-8-88', 'ERV-2-43', 'ERV-4-18', 'ERV-7-57', 'ERV-7-18']","MATCH (s:Symbol) 
WHERE s.class = 25 AND s.tag STARTS WITH ERV 
RETURN s.tag"
373,Value-Based,13,AV,16,Enlist all the tags of class 13 symbols with AV as starting in their tags?,"['AV-81505', 'AV-11673', 'AV-80025', 'AV-67902']","MATCH (s:Symbol) 
WHERE s.class = 13 AND s.tag STARTS WITH AV 
RETURN s.tag"
373,Value-Based,26,GRP,11,Provide the list of 26 symbols' tags having GRP in the beginning,['GRP 705'],"MATCH (s:Symbol) 
WHERE s.class = 26 AND s.tag STARTS WITH GRP 
RETURN s.tag"
373,Value-Based,2,CD,12,Which tags of class 2 starts with CD?,"['CD-45480', 'CD-81573', 'CD-62140', 'CD-27009']","MATCH (s:Symbol) 
WHERE s.class = 2 AND s.tag STARTS WITH CD 
RETURN s.tag"
373,Value-Based,7,MN,7,Fetch all class 7 symbols tags that is prefix with MN,"['MN-75750', 'MN-98653', 'MN-11612']","MATCH (s:Symbol) 
WHERE s.class = 7 AND s.tag STARTS WITH MN 
RETURN s.tag"
373,Value-Based,7,MN,17,Return all tags for symbols of class 7 with tags beginning with MN,"['MN-75750', 'MN-98653', 'MN-11612']","MATCH (s:Symbol) 
WHERE s.class = 7 AND s.tag STARTS WITH MN 
RETURN s.tag"
373,Value-Based,8,OP,14,Can you extract all tags from class 8 symbols having OP in the start?,"['OP-03176', 'OP-10120']","MATCH (s:Symbol) 
WHERE s.class = 8 AND s.tag STARTS WITH OP 
RETURN s.tag"
373,Value-Based,26,GLR,16,Enlist all the tags of class 26 symbols with GLR as starting in their tags?,,"MATCH (s:Symbol) 
WHERE s.class = 26 AND s.tag STARTS WITH GLR 
RETURN s.tag"
373,Value-Based,14,CV,12,Which tags of class 14 starts with CV?,"['CV-35024', 'CV-29867', 'CV-45505', 'CV-80086', 'CV-99841', 'CV-33484']","MATCH (s:Symbol) 
WHERE s.class = 14 AND s.tag STARTS WITH CV 
RETURN s.tag"
373,Value-Based,4,GH,18,Can you list all the tags of class 4 symbols where tags start with GH?,"['GH-17445', 'GH-52571', 'GH-92397', 'GH-48246', 'GH-98017', 'GH-51008']","MATCH (s:Symbol) 
WHERE s.class = 4 AND s.tag STARTS WITH GH 
RETURN s.tag"
373,Value-Based,10,ST,10,Can you return a list of class 10 symbols tags beginning with ST?,"['ST-49997', 'ST-24129']","MATCH (s:Symbol) 
WHERE s.class = 10 AND s.tag STARTS WITH ST 
RETURN s.tag"
373,Value-Based,5,IJ,11,Provide the list of 5 symbols' tags having IJ in the beginning,"['IJ-40583', 'IJ-71099']","MATCH (s:Symbol) 
WHERE s.class = 5 AND s.tag STARTS WITH IJ 
RETURN s.tag"
373,Value-Based,4,GH,11,Provide the list of 4 symbols' tags having GH in the beginning,"['GH-17445', 'GH-52571', 'GH-92397', 'GH-48246', 'GH-98017', 'GH-51008']","MATCH (s:Symbol) 
WHERE s.class = 4 AND s.tag STARTS WITH GH 
RETURN s.tag"
373,Value-Based,5,IJ,8,What are the class 5 symbols with tags starting from IJ?,"['IJ-40583', 'IJ-71099']","MATCH (s:Symbol) 
WHERE s.class = 5 AND s.tag STARTS WITH IJ 
RETURN s.tag"
373,Value-Based,7,MN,15,List the tags for 7 symbols whose tags start from MN,"['MN-75750', 'MN-98653', 'MN-11612']","MATCH (s:Symbol) 
WHERE s.class = 7 AND s.tag STARTS WITH MN 
RETURN s.tag"
373,Value-Based,30,STA,4,List all tag for symbols classified as 30 that have STA in the start,"['STA', 'STA', 'STA', 'STA']","MATCH (s:Symbol) 
WHERE s.class = 30 AND s.tag STARTS WITH STA 
RETURN s.tag"
373,Value-Based,31,ZLC,6,Give me the class 31 symbols' tags that begin with ZLC,"['ZLC 587', 'ZLC 933']","MATCH (s:Symbol) 
WHERE s.class = 31 AND s.tag STARTS WITH ZLC 
RETURN s.tag"
373,Value-Based,2,CD,17,Return all tags for symbols of class 2 with tags beginning with CD,"['CD-45480', 'CD-81573', 'CD-62140', 'CD-27009']","MATCH (s:Symbol) 
WHERE s.class = 2 AND s.tag STARTS WITH CD 
RETURN s.tag"
373,Value-Based,8,OP,6,Give me the class 8 symbols' tags that begin with OP,"['OP-03176', 'OP-10120']","MATCH (s:Symbol) 
WHERE s.class = 8 AND s.tag STARTS WITH OP 
RETURN s.tag"
373,Value-Based,14,CV,18,Can you list all the tags of class 14 symbols where tags start with CV?,"['CV-35024', 'CV-29867', 'CV-45505', 'CV-80086', 'CV-99841', 'CV-33484']","MATCH (s:Symbol) 
WHERE s.class = 14 AND s.tag STARTS WITH CV 
RETURN s.tag"
373,Value-Based,7,MN,6,Give me the class 7 symbols' tags that begin with MN,"['MN-75750', 'MN-98653', 'MN-11612']","MATCH (s:Symbol) 
WHERE s.class = 7 AND s.tag STARTS WITH MN 
RETURN s.tag"
374,Value-Based,5,IJ,9,"Given the start of tag IJ, find all the tags of class 5  that satisifies the condition","['IJ-38957', 'IJ-21021', 'IJ-17041', 'IJ-63217']","MATCH (s:Symbol) 
WHERE s.class = 5 AND s.tag STARTS WITH IJ 
RETURN s.tag"
374,Value-Based,8,OP,1,Can you give me a list of class 8 symbols' tags that starts with OP?,"['OP-37946', 'OP-77462', 'OP-67525', 'OP-56995']","MATCH (s:Symbol) 
WHERE s.class = 8 AND s.tag STARTS WITH OP 
RETURN s.tag"
374,Value-Based,22,CS,20,Enlist all class 22 symbols where the tag prefix matches CS,"['CS-63', 'CS-42', 'CS-19', 'CS-72', 'CS-83', 'CS-00', 'CS-33']","MATCH (s:Symbol) 
WHERE s.class = 22 AND s.tag STARTS WITH CS 
RETURN s.tag"
374,Value-Based,1,AB,11,Provide the list of 1 symbols' tags having AB in the beginning,"['AB-36899', 'AB-54886', 'AB-53369', 'AB-48953', 'AB-87038', 'AB-77121']","MATCH (s:Symbol) 
WHERE s.class = 1 AND s.tag STARTS WITH AB 
RETURN s.tag"
374,Value-Based,27,RO,9,"Given the start of tag RO, find all the tags of class 27  that satisifies the condition","['RO-10 672', 'RO-10 716', 'RO-10 296', 'RO-10 786']","MATCH (s:Symbol) 
WHERE s.class = 27 AND s.tag STARTS WITH RO 
RETURN s.tag"
374,Value-Based,14,CV,17,Return all tags for symbols of class 14 with tags beginning with CV,"['CV-57680', 'CV-30904', 'CV-05227', 'CV-94579']","MATCH (s:Symbol) 
WHERE s.class = 14 AND s.tag STARTS WITH CV 
RETURN s.tag"
374,Value-Based,12,WX,7,Fetch all class 12 symbols tags that is prefix with WX,"['WX-98189', 'WX-02908', 'WX-84454', 'WX-38045']","MATCH (s:Symbol) 
WHERE s.class = 12 AND s.tag STARTS WITH WX 
RETURN s.tag"
374,Value-Based,4,GH,10,Can you return a list of class 4 symbols tags beginning with GH?,"['GH-34540', 'GH-39588', 'GH-26489', 'GH-21550']","MATCH (s:Symbol) 
WHERE s.class = 4 AND s.tag STARTS WITH GH 
RETURN s.tag"
374,Value-Based,6,KL,19,Give me a list of tags belonging to class 6 symbols that start with KL,"['KL-49375', 'KL-43399', 'KL-84889', 'KL-53539']","MATCH (s:Symbol) 
WHERE s.class = 6 AND s.tag STARTS WITH KL 
RETURN s.tag"
374,Value-Based,12,WX,1,Can you give me a list of class 12 symbols' tags that starts with WX?,"['WX-98189', 'WX-02908', 'WX-84454', 'WX-38045']","MATCH (s:Symbol) 
WHERE s.class = 12 AND s.tag STARTS WITH WX 
RETURN s.tag"
