P&ID_number,Type,Symbol_Class,Q_id,Question,GT,Cypher
442,Count,2,7,How many symbols are classified under 2?,5,"MATCH (s:Symbol) 
WHERE s.class = 2 
RETURN count(s)"
442,Count,3,19,How many symbols are there in the category of class 3?,0,"MATCH (s:Symbol) 
WHERE s.class = 3 
RETURN count(s)"
442,Count,4,9,What's the total count of symbols from class 4?,2,"MATCH (s:Symbol) 
WHERE s.class = 4 
RETURN count(s)"
442,Count,5,15,What's the count of symbols that are classified as 5?,3,"MATCH (s:Symbol) 
WHERE s.class = 5 
RETURN count(s)"
442,Count,6,19,How many symbols are there in the category of class 6?,6,"MATCH (s:Symbol) 
WHERE s.class = 6 
RETURN count(s)"
442,Count,7,15,What's the count of symbols that are classified as 7?,4,"MATCH (s:Symbol) 
WHERE s.class = 7 
RETURN count(s)"
442,Count,8,7,How many symbols are classified under 8?,2,"MATCH (s:Symbol) 
WHERE s.class = 8 
RETURN count(s)"
442,Count,9,19,How many symbols are there in the category of class 9?,2,"MATCH (s:Symbol) 
WHERE s.class = 9 
RETURN count(s)"
442,Count,10,19,How many symbols are there in the category of class 10?,2,"MATCH (s:Symbol) 
WHERE s.class = 10 
RETURN count(s)"
442,Count,11,6,What's the number of symbols that fall under class 11?,4,"MATCH (s:Symbol) 
WHERE s.class = 11 
RETURN count(s)"
442,Count,12,8,Can you enumerate the symbols of class 12?,5,"MATCH (s:Symbol) 
WHERE s.class = 12 
RETURN count(s)"
442,Count,13,8,Can you enumerate the symbols of class 13?,3,"MATCH (s:Symbol) 
WHERE s.class = 13 
RETURN count(s)"
442,Count,14,8,Can you enumerate the symbols of class 14?,2,"MATCH (s:Symbol) 
WHERE s.class = 14 
RETURN count(s)"
442,Count,15,4,Could you provide the count of symbols in class 15?,2,"MATCH (s:Symbol) 
WHERE s.class = 15 
RETURN count(s)"
442,Count,16,12,How many 16?,2,"MATCH (s:Symbol) 
WHERE s.class = 16 
RETURN count(s)"
442,Count,17,18,How many 17 symbols are there?,7,"MATCH (s:Symbol) 
WHERE s.class = 17 
RETURN count(s)"
442,Count,18,14,Can you provide the number of symbols in class 18?,0,"MATCH (s:Symbol) 
WHERE s.class = 18 
RETURN count(s)"
442,Count,19,6,What's the number of symbols that fall under class 19?,3,"MATCH (s:Symbol) 
WHERE s.class = 19 
RETURN count(s)"
442,Count,20,11,What is the number of symbols in 20?,4,"MATCH (s:Symbol) 
WHERE s.class = 20 
RETURN count(s)"
442,Count,21,15,What's the count of symbols that are classified as 21?,12,"MATCH (s:Symbol) 
WHERE s.class = 21 
RETURN count(s)"
442,Count,22,13,What is the count of 22?,3,"MATCH (s:Symbol) 
WHERE s.class = 22 
RETURN count(s)"
442,Count,23,18,How many 23 symbols are there?,3,"MATCH (s:Symbol) 
WHERE s.class = 23 
RETURN count(s)"
442,Count,24,16,How many symbols fall under the category of class 24?,2,"MATCH (s:Symbol) 
WHERE s.class = 24 
RETURN count(s)"
442,Count,25,2,What is the quantity of symbols in class 25?,3,"MATCH (s:Symbol) 
WHERE s.class = 25 
RETURN count(s)"
442,Count,26,19,How many symbols are there in the category of class 26?,2,"MATCH (s:Symbol) 
WHERE s.class = 26 
RETURN count(s)"
442,Count,27,14,Can you provide the number of symbols in class 27?,0,"MATCH (s:Symbol) 
WHERE s.class = 27 
RETURN count(s)"
442,Count,28,10,How many symbols are categorized as 28?,2,"MATCH (s:Symbol) 
WHERE s.class = 28 
RETURN count(s)"
442,Count,29,18,How many 29 symbols are there?,3,"MATCH (s:Symbol) 
WHERE s.class = 29 
RETURN count(s)"
442,Count,30,8,Can you enumerate the symbols of class 30?,3,"MATCH (s:Symbol) 
WHERE s.class = 30 
RETURN count(s)"
442,Count,31,12,How many 31?,1,"MATCH (s:Symbol) 
WHERE s.class = 31 
RETURN count(s)"
442,Count,32,5,Can you count the symbols that are in class 32?,2,"MATCH (s:Symbol) 
WHERE s.class = 32 
RETURN count(s)"
443,Count,1,19,How many symbols are there in the category of class 1?,4,"MATCH (s:Symbol) 
WHERE s.class = 1 
RETURN count(s)"
443,Count,2,9,What's the total count of symbols from class 2?,4,"MATCH (s:Symbol) 
WHERE s.class = 2 
RETURN count(s)"
443,Count,3,5,Can you count the symbols that are in class 3?,2,"MATCH (s:Symbol) 
WHERE s.class = 3 
RETURN count(s)"
443,Count,4,3,How many symbols are there that belong to the 4 class?,3,"MATCH (s:Symbol) 
WHERE s.class = 4 
RETURN count(s)"
443,Count,5,7,How many symbols are classified under 5?,7,"MATCH (s:Symbol) 
WHERE s.class = 5 
RETURN count(s)"
443,Count,6,12,How many 6?,3,"MATCH (s:Symbol) 
WHERE s.class = 6 
RETURN count(s)"
443,Count,7,13,What is the count of 7?,0,"MATCH (s:Symbol) 
WHERE s.class = 7 
RETURN count(s)"
443,Count,8,19,How many symbols are there in the category of class 8?,3,"MATCH (s:Symbol) 
WHERE s.class = 8 
RETURN count(s)"
443,Count,9,5,Can you count the symbols that are in class 9?,5,"MATCH (s:Symbol) 
WHERE s.class = 9 
RETURN count(s)"
443,Count,10,19,How many symbols are there in the category of class 10?,4,"MATCH (s:Symbol) 
WHERE s.class = 10 
RETURN count(s)"
443,Count,11,4,Could you provide the count of symbols in class 11?,3,"MATCH (s:Symbol) 
WHERE s.class = 11 
RETURN count(s)"
443,Count,12,10,How many symbols are categorized as 12?,3,"MATCH (s:Symbol) 
WHERE s.class = 12 
RETURN count(s)"
443,Count,13,7,How many symbols are classified under 13?,1,"MATCH (s:Symbol) 
WHERE s.class = 13 
RETURN count(s)"
443,Count,14,8,Can you enumerate the symbols of class 14?,1,"MATCH (s:Symbol) 
WHERE s.class = 14 
RETURN count(s)"
443,Count,15,7,How many symbols are classified under 15?,3,"MATCH (s:Symbol) 
WHERE s.class = 15 
RETURN count(s)"
443,Count,16,15,What's the count of symbols that are classified as 16?,0,"MATCH (s:Symbol) 
WHERE s.class = 16 
RETURN count(s)"
443,Count,17,18,How many 17 symbols are there?,2,"MATCH (s:Symbol) 
WHERE s.class = 17 
RETURN count(s)"
443,Count,18,11,What is the number of symbols in 18?,1,"MATCH (s:Symbol) 
WHERE s.class = 18 
RETURN count(s)"
443,Count,19,13,What is the count of 19?,5,"MATCH (s:Symbol) 
WHERE s.class = 19 
RETURN count(s)"
443,Count,20,9,What's the total count of symbols from class 20?,2,"MATCH (s:Symbol) 
WHERE s.class = 20 
RETURN count(s)"
443,Count,21,10,How many symbols are categorized as 21?,9,"MATCH (s:Symbol) 
WHERE s.class = 21 
RETURN count(s)"
443,Count,22,15,What's the count of symbols that are classified as 22?,1,"MATCH (s:Symbol) 
WHERE s.class = 22 
RETURN count(s)"
443,Count,23,14,Can you provide the number of symbols in class 23?,1,"MATCH (s:Symbol) 
WHERE s.class = 23 
RETURN count(s)"
443,Count,24,15,What's the count of symbols that are classified as 24?,3,"MATCH (s:Symbol) 
WHERE s.class = 24 
RETURN count(s)"
443,Count,25,6,What's the number of symbols that fall under class 25?,2,"MATCH (s:Symbol) 
WHERE s.class = 25 
RETURN count(s)"
443,Count,26,4,Could you provide the count of symbols in class 26?,2,"MATCH (s:Symbol) 
WHERE s.class = 26 
RETURN count(s)"
443,Count,27,14,Can you provide the number of symbols in class 27?,5,"MATCH (s:Symbol) 
WHERE s.class = 27 
RETURN count(s)"
443,Count,28,20,Can you provide the total count of symbols from class 28?,4,"MATCH (s:Symbol) 
WHERE s.class = 28 
RETURN count(s)"
443,Count,29,17,Can you tell me the total number of symbols in the class 29?,1,"MATCH (s:Symbol) 
WHERE s.class = 29 
RETURN count(s)"
443,Count,30,19,How many symbols are there in the category of class 30?,3,"MATCH (s:Symbol) 
WHERE s.class = 30 
RETURN count(s)"
443,Count,31,17,Can you tell me the total number of symbols in the class 31?,1,"MATCH (s:Symbol) 
WHERE s.class = 31 
RETURN count(s)"
443,Count,32,3,How many symbols are there that belong to the 32 class?,5,"MATCH (s:Symbol) 
WHERE s.class = 32 
RETURN count(s)"
444,Count,1,14,Can you provide the number of symbols in class 1?,1,"MATCH (s:Symbol) 
WHERE s.class = 1 
RETURN count(s)"
444,Count,2,11,What is the number of symbols in 2?,6,"MATCH (s:Symbol) 
WHERE s.class = 2 
RETURN count(s)"
444,Count,3,19,How many symbols are there in the category of class 3?,3,"MATCH (s:Symbol) 
WHERE s.class = 3 
RETURN count(s)"
444,Count,4,14,Can you provide the number of symbols in class 4?,2,"MATCH (s:Symbol) 
WHERE s.class = 4 
RETURN count(s)"
444,Count,5,4,Could you provide the count of symbols in class 5?,0,"MATCH (s:Symbol) 
WHERE s.class = 5 
RETURN count(s)"
444,Count,6,9,What's the total count of symbols from class 6?,3,"MATCH (s:Symbol) 
WHERE s.class = 6 
RETURN count(s)"
444,Count,7,6,What's the number of symbols that fall under class 7?,2,"MATCH (s:Symbol) 
WHERE s.class = 7 
RETURN count(s)"
444,Count,8,4,Could you provide the count of symbols in class 8?,3,"MATCH (s:Symbol) 
WHERE s.class = 8 
RETURN count(s)"
444,Count,9,19,How many symbols are there in the category of class 9?,4,"MATCH (s:Symbol) 
WHERE s.class = 9 
RETURN count(s)"
444,Count,10,8,Can you enumerate the symbols of class 10?,1,"MATCH (s:Symbol) 
WHERE s.class = 10 
RETURN count(s)"
444,Count,11,5,Can you count the symbols that are in class 11?,2,"MATCH (s:Symbol) 
WHERE s.class = 11 
RETURN count(s)"
444,Count,12,5,Can you count the symbols that are in class 12?,2,"MATCH (s:Symbol) 
WHERE s.class = 12 
RETURN count(s)"
444,Count,13,17,Can you tell me the total number of symbols in the class 13?,3,"MATCH (s:Symbol) 
WHERE s.class = 13 
RETURN count(s)"
444,Count,14,7,How many symbols are classified under 14?,1,"MATCH (s:Symbol) 
WHERE s.class = 14 
RETURN count(s)"
444,Count,15,9,What's the total count of symbols from class 15?,6,"MATCH (s:Symbol) 
WHERE s.class = 15 
RETURN count(s)"
444,Count,16,16,How many symbols fall under the category of class 16?,5,"MATCH (s:Symbol) 
WHERE s.class = 16 
RETURN count(s)"
444,Count,17,3,How many symbols are there that belong to the 17 class?,2,"MATCH (s:Symbol) 
WHERE s.class = 17 
RETURN count(s)"
444,Count,18,15,What's the count of symbols that are classified as 18?,2,"MATCH (s:Symbol) 
WHERE s.class = 18 
RETURN count(s)"
444,Count,19,16,How many symbols fall under the category of class 19?,3,"MATCH (s:Symbol) 
WHERE s.class = 19 
RETURN count(s)"
444,Count,20,5,Can you count the symbols that are in class 20?,4,"MATCH (s:Symbol) 
WHERE s.class = 20 
RETURN count(s)"
444,Count,21,8,Can you enumerate the symbols of class 21?,10,"MATCH (s:Symbol) 
WHERE s.class = 21 
RETURN count(s)"
444,Count,22,15,What's the count of symbols that are classified as 22?,3,"MATCH (s:Symbol) 
WHERE s.class = 22 
RETURN count(s)"
444,Count,23,9,What's the total count of symbols from class 23?,5,"MATCH (s:Symbol) 
WHERE s.class = 23 
RETURN count(s)"
444,Count,24,6,What's the number of symbols that fall under class 24?,5,"MATCH (s:Symbol) 
WHERE s.class = 24 
RETURN count(s)"
444,Count,25,8,Can you enumerate the symbols of class 25?,0,"MATCH (s:Symbol) 
WHERE s.class = 25 
RETURN count(s)"
444,Count,26,3,How many symbols are there that belong to the 26 class?,1,"MATCH (s:Symbol) 
WHERE s.class = 26 
RETURN count(s)"
444,Count,27,1,Can you tell me how many symbols are there in the 27 class?,2,"MATCH (s:Symbol) 
WHERE s.class = 27 
RETURN count(s)"
444,Count,28,5,Can you count the symbols that are in class 28?,3,"MATCH (s:Symbol) 
WHERE s.class = 28 
RETURN count(s)"
444,Count,29,8,Can you enumerate the symbols of class 29?,2,"MATCH (s:Symbol) 
WHERE s.class = 29 
RETURN count(s)"
444,Count,30,11,What is the number of symbols in 30?,3,"MATCH (s:Symbol) 
WHERE s.class = 30 
RETURN count(s)"
444,Count,31,5,Can you count the symbols that are in class 31?,3,"MATCH (s:Symbol) 
WHERE s.class = 31 
RETURN count(s)"
444,Count,32,12,How many 32?,2,"MATCH (s:Symbol) 
WHERE s.class = 32 
RETURN count(s)"
445,Count,1,18,How many 1 symbols are there?,2,"MATCH (s:Symbol) 
WHERE s.class = 1 
RETURN count(s)"
445,Count,2,12,How many 2?,3,"MATCH (s:Symbol) 
WHERE s.class = 2 
RETURN count(s)"
445,Count,3,2,What is the quantity of symbols in class 3?,3,"MATCH (s:Symbol) 
WHERE s.class = 3 
RETURN count(s)"
445,Count,4,13,What is the count of 4?,3,"MATCH (s:Symbol) 
WHERE s.class = 4 
RETURN count(s)"
445,Count,5,5,Can you count the symbols that are in class 5?,2,"MATCH (s:Symbol) 
WHERE s.class = 5 
RETURN count(s)"
445,Count,6,7,How many symbols are classified under 6?,3,"MATCH (s:Symbol) 
WHERE s.class = 6 
RETURN count(s)"
445,Count,7,18,How many 7 symbols are there?,1,"MATCH (s:Symbol) 
WHERE s.class = 7 
RETURN count(s)"
445,Count,8,20,Can you provide the total count of symbols from class 8?,0,"MATCH (s:Symbol) 
WHERE s.class = 8 
RETURN count(s)"
445,Count,9,2,What is the quantity of symbols in class 9?,3,"MATCH (s:Symbol) 
WHERE s.class = 9 
RETURN count(s)"
445,Count,10,2,What is the quantity of symbols in class 10?,3,"MATCH (s:Symbol) 
WHERE s.class = 10 
RETURN count(s)"
445,Count,11,8,Can you enumerate the symbols of class 11?,1,"MATCH (s:Symbol) 
WHERE s.class = 11 
RETURN count(s)"
445,Count,12,5,Can you count the symbols that are in class 12?,3,"MATCH (s:Symbol) 
WHERE s.class = 12 
RETURN count(s)"
445,Count,13,4,Could you provide the count of symbols in class 13?,2,"MATCH (s:Symbol) 
WHERE s.class = 13 
RETURN count(s)"
445,Count,14,14,Can you provide the number of symbols in class 14?,5,"MATCH (s:Symbol) 
WHERE s.class = 14 
RETURN count(s)"
445,Count,15,4,Could you provide the count of symbols in class 15?,4,"MATCH (s:Symbol) 
WHERE s.class = 15 
RETURN count(s)"
445,Count,16,16,How many symbols fall under the category of class 16?,3,"MATCH (s:Symbol) 
WHERE s.class = 16 
RETURN count(s)"
445,Count,17,16,How many symbols fall under the category of class 17?,6,"MATCH (s:Symbol) 
WHERE s.class = 17 
RETURN count(s)"
445,Count,18,19,How many symbols are there in the category of class 18?,1,"MATCH (s:Symbol) 
WHERE s.class = 18 
RETURN count(s)"
445,Count,19,14,Can you provide the number of symbols in class 19?,5,"MATCH (s:Symbol) 
WHERE s.class = 19 
RETURN count(s)"
445,Count,20,19,How many symbols are there in the category of class 20?,3,"MATCH (s:Symbol) 
WHERE s.class = 20 
RETURN count(s)"
445,Count,21,3,How many symbols are there that belong to the 21 class?,9,"MATCH (s:Symbol) 
WHERE s.class = 21 
RETURN count(s)"
445,Count,22,7,How many symbols are classified under 22?,4,"MATCH (s:Symbol) 
WHERE s.class = 22 
RETURN count(s)"
445,Count,23,14,Can you provide the number of symbols in class 23?,3,"MATCH (s:Symbol) 
WHERE s.class = 23 
RETURN count(s)"
445,Count,24,6,What's the number of symbols that fall under class 24?,4,"MATCH (s:Symbol) 
WHERE s.class = 24 
RETURN count(s)"
445,Count,25,16,How many symbols fall under the category of class 25?,2,"MATCH (s:Symbol) 
WHERE s.class = 25 
RETURN count(s)"
445,Count,26,1,Can you tell me how many symbols are there in the 26 class?,2,"MATCH (s:Symbol) 
WHERE s.class = 26 
RETURN count(s)"
445,Count,27,19,How many symbols are there in the category of class 27?,5,"MATCH (s:Symbol) 
WHERE s.class = 27 
RETURN count(s)"
445,Count,28,5,Can you count the symbols that are in class 28?,3,"MATCH (s:Symbol) 
WHERE s.class = 28 
RETURN count(s)"
445,Count,29,5,Can you count the symbols that are in class 29?,2,"MATCH (s:Symbol) 
WHERE s.class = 29 
RETURN count(s)"
445,Count,30,8,Can you enumerate the symbols of class 30?,1,"MATCH (s:Symbol) 
WHERE s.class = 30 
RETURN count(s)"
445,Count,31,14,Can you provide the number of symbols in class 31?,9,"MATCH (s:Symbol) 
WHERE s.class = 31 
RETURN count(s)"
445,Count,32,10,How many symbols are categorized as 32?,6,"MATCH (s:Symbol) 
WHERE s.class = 32 
RETURN count(s)"
446,Count,1,3,How many symbols are there that belong to the 1 class?,4,"MATCH (s:Symbol) 
WHERE s.class = 1 
RETURN count(s)"
446,Count,2,12,How many 2?,4,"MATCH (s:Symbol) 
WHERE s.class = 2 
RETURN count(s)"
446,Count,3,14,Can you provide the number of symbols in class 3?,6,"MATCH (s:Symbol) 
WHERE s.class = 3 
RETURN count(s)"
446,Count,4,7,How many symbols are classified under 4?,7,"MATCH (s:Symbol) 
WHERE s.class = 4 
RETURN count(s)"
446,Count,5,4,Could you provide the count of symbols in class 5?,0,"MATCH (s:Symbol) 
WHERE s.class = 5 
RETURN count(s)"
446,Count,6,18,How many 6 symbols are there?,4,"MATCH (s:Symbol) 
WHERE s.class = 6 
RETURN count(s)"
446,Count,7,20,Can you provide the total count of symbols from class 7?,2,"MATCH (s:Symbol) 
WHERE s.class = 7 
RETURN count(s)"
446,Count,8,3,How many symbols are there that belong to the 8 class?,2,"MATCH (s:Symbol) 
WHERE s.class = 8 
RETURN count(s)"
446,Count,9,11,What is the number of symbols in 9?,2,"MATCH (s:Symbol) 
WHERE s.class = 9 
RETURN count(s)"
446,Count,10,14,Can you provide the number of symbols in class 10?,4,"MATCH (s:Symbol) 
WHERE s.class = 10 
RETURN count(s)"
446,Count,11,20,Can you provide the total count of symbols from class 11?,2,"MATCH (s:Symbol) 
WHERE s.class = 11 
RETURN count(s)"
446,Count,12,1,Can you tell me how many symbols are there in the 12 class?,2,"MATCH (s:Symbol) 
WHERE s.class = 12 
RETURN count(s)"
446,Count,13,20,Can you provide the total count of symbols from class 13?,4,"MATCH (s:Symbol) 
WHERE s.class = 13 
RETURN count(s)"
446,Count,14,2,What is the quantity of symbols in class 14?,3,"MATCH (s:Symbol) 
WHERE s.class = 14 
RETURN count(s)"
446,Count,15,18,How many 15 symbols are there?,2,"MATCH (s:Symbol) 
WHERE s.class = 15 
RETURN count(s)"
446,Count,16,2,What is the quantity of symbols in class 16?,1,"MATCH (s:Symbol) 
WHERE s.class = 16 
RETURN count(s)"
446,Count,17,1,Can you tell me how many symbols are there in the 17 class?,6,"MATCH (s:Symbol) 
WHERE s.class = 17 
RETURN count(s)"
446,Count,18,2,What is the quantity of symbols in class 18?,3,"MATCH (s:Symbol) 
WHERE s.class = 18 
RETURN count(s)"
446,Count,19,1,Can you tell me how many symbols are there in the 19 class?,1,"MATCH (s:Symbol) 
WHERE s.class = 19 
RETURN count(s)"
446,Count,20,3,How many symbols are there that belong to the 20 class?,2,"MATCH (s:Symbol) 
WHERE s.class = 20 
RETURN count(s)"
446,Count,21,16,How many symbols fall under the category of class 21?,11,"MATCH (s:Symbol) 
WHERE s.class = 21 
RETURN count(s)"
446,Count,22,4,Could you provide the count of symbols in class 22?,7,"MATCH (s:Symbol) 
WHERE s.class = 22 
RETURN count(s)"
446,Count,23,8,Can you enumerate the symbols of class 23?,3,"MATCH (s:Symbol) 
WHERE s.class = 23 
RETURN count(s)"
446,Count,24,5,Can you count the symbols that are in class 24?,4,"MATCH (s:Symbol) 
WHERE s.class = 24 
RETURN count(s)"
446,Count,25,6,What's the number of symbols that fall under class 25?,3,"MATCH (s:Symbol) 
WHERE s.class = 25 
RETURN count(s)"
446,Count,26,2,What is the quantity of symbols in class 26?,5,"MATCH (s:Symbol) 
WHERE s.class = 26 
RETURN count(s)"
446,Count,27,13,What is the count of 27?,9,"MATCH (s:Symbol) 
WHERE s.class = 27 
RETURN count(s)"
